name,gender,power1,power2,power3,power4,power5,series_name,volume_name,genre
Chinami,she/her,0.0,0.0,0.0,0.0,0.0,Golden_Time,Volume3,"['Comedy', 'Drama', 'Romance']"
Banri,he/him/his,0.3,0.0,0.10810810810810813,0.16666666666666666,0.16666666666666666,Golden_Time,Volume6,"['Comedy', 'Drama', 'Romance']"
Kouko,she/her,-0.1111111111111111,0.2352941176470588,-0.028571428571428567,0.1282051282051282,0.19230769230769232,Golden_Time,Volume6,"['Comedy', 'Drama', 'Romance']"
Chinami,she/her,0.4,0.3055555555555556,0.14285714285714285,0.5,/,Golden_Time,Volume6,"['Comedy', 'Drama', 'Romance']"
Mitsuo,he/him/his,0.0,0.25,0.14285714285714285,0.3333333333333333,/,Golden_Time,Volume6,"['Comedy', 'Drama', 'Romance']"
Mieko,she/her,0.0,0.0,0.0,0.0,0.0,Golden_Time,Volume6,"['Comedy', 'Drama', 'Romance']"
Banri,he/him/his,0.1493212669683258,0.09917355371900828,0.14093959731543623,0.10344827586206896,0.045,Golden_Time,Volume4,"['Comedy', 'Drama', 'Romance']"
Kouko,she/her,0.0,0.21428571428571427,0.1919191919191919,/,0.08737864077669902,Golden_Time,Volume4,"['Comedy', 'Drama', 'Romance']"
Linda,she/her,0.3076923076923077,0.16129032258064516,-0.05263157894736842,0.1388888888888889,0.25925925925925924,Golden_Time,Volume4,"['Comedy', 'Drama', 'Romance']"
Mitsuo,he/him/his,/,0.3333333333333333,/,0.25,0.0,Golden_Time,Volume4,"['Comedy', 'Drama', 'Romance']"
NANA - senpai,he/him/his,0.0,0.0,0.0,0.0,0.0,Golden_Time,Volume4,"['Comedy', 'Drama', 'Romance']"
Takaya,he/him/his,0.11475409836065574,0.0,0.3275862068965517,0.5,0.35714285714285715,Golden_Time,Volume8,"['Comedy', 'Drama', 'Romance']"
Mai,she/her,/,0.2857142857142857,0.2682926829268293,0.09090909090909093,-0.42857142857142855,Golden_Time,Volume8,"['Comedy', 'Drama', 'Romance']"
Aki,she/her,/,0.6666666666666666,0.2545454545454545,0.2,/,Golden_Time,Volume8,"['Comedy', 'Drama', 'Romance']"
VJ,she/her,0.38461538461538464,0.3235294117647059,-1.0,0.047619047619047616,-0.2857142857142857,Golden_Time,Volume8,"['Comedy', 'Drama', 'Romance']"
Kouko,she/her,0.0,0.0,0.0,0.0,0.0,Golden_Time,Volume8,"['Comedy', 'Drama', 'Romance']"
Banagher,he/him/his,0.3333333333333333,0.2818181818181818,0.2736842105263158,0.18095238095238095,0.15527950310559005,Gundam_Unicorn,Volume1,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Marida,she/her,0.18518518518518517,0.21052631578947367,0.75,0.17647058823529413,0.3,Gundam_Unicorn,Volume1,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Audrey,she/her,/,/,/,/,-0.16666666666666666,Gundam_Unicorn,Volume1,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Cardeas,he/him/his,0.0,0.14285714285714285,/,/,0.28205128205128205,Gundam_Unicorn,Volume1,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Riddhe,he/him/his,0.0,0.0,0.0,0.0,0.0,Gundam_Unicorn,Volume1,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Banagher,he/him/his,0.23148148148148148,0.12698412698412698,0.21212121212121213,0.3006535947712418,0.1510791366906475,Gundam_Unicorn,Volume5,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Riddhe,he/him/his,/,0.3333333333333333,/,/,0.5,Gundam_Unicorn,Volume5,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Zinnerman,he/him/his,0.189873417721519,/,0.12307692307692308,0.24324324324324326,0.2826086956521739,Gundam_Unicorn,Volume5,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Mineva,she/her,0.06060606060606061,0.0,0.12,/,0.20512820512820512,Gundam_Unicorn,Volume5,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Marida,she/her,0.0,0.0,0.0,0.0,0.0,Gundam_Unicorn,Volume5,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Banagher,he/him/his,0.18840579710144928,-0.037037037037037035,0.23423423423423426,0.16883116883116886,0.10400000000000001,Gundam_Unicorn,Volume2,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Audrey,she/her,0.0,0.75,0.2857142857142857,0.10909090909090907,0.1,Gundam_Unicorn,Volume2,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Cardeas,he/him/his,0.27586206896551724,0.125,0.0,0.06578947368421052,0.13513513513513514,Gundam_Unicorn,Volume2,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Marida,she/her,-0.07142857142857142,0.28,0.4761904761904762,0.0,0.26506024096385544,Gundam_Unicorn,Volume2,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Riddhe,he/him/his,0.0,0.0,0.0,0.0,0.0,Gundam_Unicorn,Volume2,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Banagher,he/him/his,0.0784313725490196,0.21153846153846154,0.0925925925925926,0.18571428571428567,0.22448979591836732,Gundam_Unicorn,Volume3,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Riddhe,he/him/his,/,0.2785714285714286,0.0,0.3582089552238806,0.3559322033898305,Gundam_Unicorn,Volume3,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Daguza,he/him/his,0.11764705882352941,0.3125,0.2727272727272727,0.20454545454545456,0.4705882352941176,Gundam_Unicorn,Volume3,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Audrey,she/her,0.5,0.0,0.24,0.13043478260869565,0.0,Gundam_Unicorn,Volume3,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Alberto,he/him/his,0.0,0.0,0.0,0.0,0.0,Gundam_Unicorn,Volume3,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Banagher,he/him/his,0.14942528735632185,0.1527777777777778,0.33695652173913043,0.2960526315789473,0.3181818181818182,Gundam_Unicorn,Volume7,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Alberto,he/him/his,0.18032786885245905,1.0,0.2558139534883721,0.15555555555555556,0.2236842105263158,Gundam_Unicorn,Volume7,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Martha,she/her,0.1702127659574468,0.17791411042944785,0.0,0.3043478260869565,0.6666666666666666,Gundam_Unicorn,Volume7,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Zinnerman,he/him/his,0.21428571428571427,0.35,0.5,0.36641221374045796,0.14285714285714285,Gundam_Unicorn,Volume7,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Mineva,she/her,0.0,0.0,0.0,0.0,0.0,Gundam_Unicorn,Volume7,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Banagher,he/him/his,0.17557251908396945,0.1724137931034483,0.10967741935483873,0.203125,0.2710843373493976,Gundam_Unicorn,Volume6,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Zinnerman,he/him/his,0.3703703703703704,0.2272727272727273,0.16666666666666666,0.3333333333333333,0.25,Gundam_Unicorn,Volume6,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Riddhe,he/him/his,0.21052631578947367,0.125,0.30392156862745096,0.2727272727272727,0.3582089552238806,Gundam_Unicorn,Volume6,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Bright,he/him/his,0.5,0.2790697674418605,0.07894736842105263,0.18181818181818185,0.15789473684210525,Gundam_Unicorn,Volume6,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Loni,she/her,0.0,0.0,0.0,0.0,0.0,Gundam_Unicorn,Volume6,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Banagher,he/him/his,0.1484375,0,0.2195121951219512,0.16666666666666666,0.19672131147540986,Gundam_Unicorn,Volume4,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Riddhe,he/him/his,0.3230769230769231,/,0.3461538461538461,0.42857142857142855,0.5789473684210527,Gundam_Unicorn,Volume4,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Mineva,she/her,0.13432835820895522,0.21875,0.125,0.04166666666666666,0.057142857142857134,Gundam_Unicorn,Volume4,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Angelo,he/him/his,0.6666666666666666,0.2692307692307692,0.2777777777777778,0.44,0.4615384615384616,Gundam_Unicorn,Volume4,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Marida,she/her,0.0,0,0.0,0.0,0.0,Gundam_Unicorn,Volume4,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Banagher,he/him/his,0.19469026548672566,0.25,0.3055555555555556,0.33628318584070804,0.13043478260869565,Gundam_Unicorn,Volume9,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Marida,she/her,0.07692307692307693,0.3333333333333333,/,0.26666666666666666,0.16666666666666666,Gundam_Unicorn,Volume9,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Angelo,he/him/his,/,0.28205128205128205,-0.16666666666666666,0.17777777777777778,/,Gundam_Unicorn,Volume9,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Alberto,he/him/his,0.09090909090909091,0.4634146341463415,0.25,0.0,0.1896551724137931,Gundam_Unicorn,Volume9,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Riddhe,he/him/his,0.0,0.0,0.0,0.0,0.0,Gundam_Unicorn,Volume9,"['Action', 'Drama', 'Romance', 'Sci-Fi']"
Quenser,he/him/his,0.03076923076923077,0.32083333333333336,0.25133689839572193,0.14935064935064934,0.23493975903614456,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Heivia,he/him/his,0.4444444444444444,0.13076923076923078,0.3,0.17391304347826084,0.21929824561403508,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Froleytia,she/her,0.20833333333333334,-0.2857142857142857,0.075,0.2906976744186047,0.07407407407407407,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Sewax,he/him/his,/,/,/,0.2368421052631579,0.2222222222222222,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Strider,they/them/their,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
the Oceanians,they/them/their,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume1,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Mariydi,she/her,0.29347826086956524,0.22388059701492535,0.27314814814814814,0.271523178807947,0.2653061224489796,HEAVY_OBJECT,Volume5,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Alicia,she/her,0.09090909090909093,0.2857142857142857,0.1791044776119403,-0.25,1.0,HEAVY_OBJECT,Volume5,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Stacy,she/her,0.24,0.4098360655737705,0.07407407407407407,-0.5,/,HEAVY_OBJECT,Volume5,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Ramil,he/him/his,0.0,0.5,/,0.34210526315789475,0.3076923076923077,HEAVY_OBJECT,Volume5,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Olympia Dome,they/them/their,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume5,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Lucas,he/him/his,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume5,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Quenser,he/him/his,0.23214285714285715,0.2066115702479339,0.2230769230769231,0.13496932515337426,0.27488151658767773,HEAVY_OBJECT,Volume2,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Heivia,he/him/his,0.12804878048780488,0.2818181818181818,0.29333333333333333,0.20967741935483872,/,HEAVY_OBJECT,Volume2,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Froleytia,he/him/his,0.39622641509433965,0.2222222222222222,0.11827956989247312,0.39,0.04,HEAVY_OBJECT,Volume2,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Sladder,he/him/his,/,/,/,0.42857142857142855,0.2261904761904762,HEAVY_OBJECT,Volume2,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Baby Magnum,they/them/their,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume2,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Quenser,he/him/his,0.23902439024390243,0.18974358974358974,0.2258064516129032,0.07142857142857142,0.16831683168316833,HEAVY_OBJECT,Volume3,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Heivia,he/him/his,0.3008849557522124,0.325,0.2619047619047619,0.14,0.23880597014925373,HEAVY_OBJECT,Volume3,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Froleytia,she/her,0.3939393939393939,0.24489795918367346,0.4117647058823529,0.22448979591836732,0.2608695652173913,HEAVY_OBJECT,Volume3,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Charlotte,she/her,/,/,0.3333333333333333,0.1851851851851852,/,HEAVY_OBJECT,Volume3,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Myonri,she/her,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume3,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Quenser,he/him/his,0.312,0.19008264462809918,0.0,0.16304347826086957,0.16535433070866143,HEAVY_OBJECT,Volume7,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Heivia,he/him/his,0.2468354430379747,0.19642857142857142,0.23,0.19444444444444445,0.03278688524590164,HEAVY_OBJECT,Volume7,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Lisa,she/her,/,/,0.2072072072072072,/,/,HEAVY_OBJECT,Volume7,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Dorothy,she/her,0.4,-0.07017543859649122,/,0.3333333333333333,/,HEAVY_OBJECT,Volume7,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Sewax,he/him/his,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume7,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Quenser,he/him/his,0.2289156626506024,0.20588235294117646,0.1625,0.29508196721311475,0.2462686567164179,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Heivia,he/him/his,0.28888888888888886,0.22058823529411764,0.21686746987951808,0.2692307692307692,0.1702127659574468,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Claire,she/her,0.1095890410958904,0.25925925925925924,/,0.0,0.25806451612903225,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Dimiksy,he/him/his,/,/,0.3333333333333333,0.5,1.0,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Sogia,he/him/his,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume6,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Heivia,he/him/his,0.18181818181818182,0.21839080459770116,0.1875,0.26666666666666666,0.2352941176470588,HEAVY_OBJECT,Volume4,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Quenser,he/him/his,0.19736842105263158,0.0898876404494382,0.16666666666666666,0.288135593220339,0.25619834710743805,HEAVY_OBJECT,Volume4,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Oldnick,he/him/his,/,/,/,0.22535211267605634,0.09615384615384616,HEAVY_OBJECT,Volume4,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Froleytia,he/him/his,0.25,0.375,0.20588235294117646,0.3703703703703704,0.2,HEAVY_OBJECT,Volume4,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Sarasa,she/her,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume4,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Quenser,he/him/his,0.3058823529411765,0.19745222929936307,0.18292682926829268,0.2893081761006289,0.18120805369127516,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Heivia,he/him/his,0.3595505617977528,0.41379310344827586,0.3157894736842105,0.28440366972477066,0.31,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Mariage,she/her,/,0.11764705882352941,-0.09375,0.17857142857142858,/,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Karen,she/her,/,/,0.2631578947368421,0.3076923076923077,0.1794871794871795,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Frolaytia,she/her,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume8,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Quenser,he/him/his,0.1507936507936508,0.2233009708737864,0.27380952380952384,0.25,0.2333333333333333,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Putana,she/her,0.03125,0.3636363636363637,0.20224719101123595,0.5,0.17073170731707318,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Heivia,he/him/his,0.4090909090909091,0.4358974358974359,0.3333333333333333,0.18604651162790695,0.1509433962264151,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Millia,she/her,0.4,0.5625,0.4166666666666667,0.1176470588235294,0.35,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
the Sarasvati,she/her,0.0,0.0,0.0,0.0,0.0,HEAVY_OBJECT,Volume9,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']"
Akatsuki,he/him/his,0.17333333333333334,0.2992125984251969,0.19230769230769232,0.20192307692307693,0.28289473684210525,Hagure_Yuusha_no_Aesthetica,Volume1,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Miu,she/her,0.375,-0.5,0.2608695652173913,0.2333333333333333,0.4107142857142857,Hagure_Yuusha_no_Aesthetica,Volume1,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Kuzuha,she/her,/,/,0.1935483870967742,0.2857142857142857,0.15384615384615385,Hagure_Yuusha_no_Aesthetica,Volume1,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Onizuka,he/him/his,/,0.06060606060606061,-1.0,0.2692307692307692,0.1875,Hagure_Yuusha_no_Aesthetica,Volume1,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Tanaka,he/him/his,0.0,0.0,0.0,0.0,0.0,Hagure_Yuusha_no_Aesthetica,Volume1,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Akatsuki,he/him/his,0.2537313432835821,0.2,0.15753424657534246,0.18571428571428567,0.18181818181818185,Hagure_Yuusha_no_Aesthetica,Volume5,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Miu,she/her,0.22058823529411764,0.2,0.12280701754385966,0.15702479338842976,0.041237113402061855,Hagure_Yuusha_no_Aesthetica,Volume5,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Leon,he/him/his,/,/,0.11578947368421053,-0.5,0.15172413793103448,Hagure_Yuusha_no_Aesthetica,Volume5,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Listy,she/her,0.0,0.11764705882352941,-0.18181818181818185,0.0,0.5,Hagure_Yuusha_no_Aesthetica,Volume5,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Zechs,he/him/his,0.0,0.0,0.0,0.0,0.0,Hagure_Yuusha_no_Aesthetica,Volume5,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Akatsuki,he/him/his,0.2631578947368421,0.16,0.16901408450704225,0.18840579710144928,0.22872340425531915,Hagure_Yuusha_no_Aesthetica,Volume4,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Miu,she/her,0.2352941176470588,0.21428571428571427,0.2926829268292683,0.16,0.2222222222222222,Hagure_Yuusha_no_Aesthetica,Volume4,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Haruka,she/her,0.07407407407407407,0.16049382716049382,0.1111111111111111,0.22689075630252103,0.1111111111111111,Hagure_Yuusha_no_Aesthetica,Volume4,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Listy,she/her,-1.0,0.125,0.2692307692307692,-0.25,0.0,Hagure_Yuusha_no_Aesthetica,Volume4,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Chikage,she/her,0.0,0.0,0.0,0.0,0.0,Hagure_Yuusha_no_Aesthetica,Volume4,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Akatsuki,he/him/his,0.2352941176470588,0.15267175572519084,0.20408163265306126,0.20270270270270271,0.25806451612903225,Hagure_Yuusha_no_Aesthetica,Volume8,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Miu,she/her,-0.15789473684210525,0.0,-0.037037037037037035,0.049079754601226995,-0.17647058823529413,Hagure_Yuusha_no_Aesthetica,Volume8,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Onizuka,he/him/his,-0.025,0.0,0.12903225806451613,0.3064516129032258,0.06481481481481481,Hagure_Yuusha_no_Aesthetica,Volume8,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Haruka,she/her,0.14754098360655735,0.4545454545454545,0.0,/,-1.0,Hagure_Yuusha_no_Aesthetica,Volume8,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Kaidou,he/him/his,0.0,0.0,0.0,0.0,0.0,Hagure_Yuusha_no_Aesthetica,Volume8,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Akatsuki,he/him/his,-0.3333333333333333,0.16216216216216217,-0.125,0.2,/,Hagure_Yuusha_no_Aesthetica,Volume9,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Kyouya,he/him/his,0.12244897959183673,0.2857142857142857,-0.14285714285714285,0.3157894736842105,-0.3157894736842105,Hagure_Yuusha_no_Aesthetica,Volume9,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Tiana,she/her,0.27586206896551724,/,0.28888888888888886,0.05128205128205128,/,Hagure_Yuusha_no_Aesthetica,Volume9,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Haruka,she/her,0.19230769230769232,0.3181818181818182,/,-0.2,0.12,Hagure_Yuusha_no_Aesthetica,Volume9,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Listy,she/her,0.0,0.0,0.0,0.0,0,Hagure_Yuusha_no_Aesthetica,Volume9,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mature', 'Romance', 'Supernatural']"
Rika,she/her,0.0,0.39285714285714285,0.3,0.0875,-0.013513513513513514,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume1,"['Drama', 'Romance']"
Akiko,she/her,0.27419354838709675,0.2375,/,0.375,0.6666666666666666,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume1,"['Drama', 'Romance']"
Tsukasa,he/him/his,1.0,/,0.021739130434782608,0.2857142857142857,0.0,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume1,"['Drama', 'Romance']"
Tada,he/him/his,0.1,/,0.16666666666666666,0.17647058823529413,0.1,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume1,"['Drama', 'Romance']"
Yuuichi,he/him/his,0.0,0.0,0.0,0.0,0.0,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume1,"['Drama', 'Romance']"
Rika,she/her,0.39285714285714285,0.05555555555555555,/,0.38461538461538464,0,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume2,"['Drama', 'Romance']"
Akiko,she/her,0.1,-0.034482758620689655,/,0.06666666666666667,/,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume2,"['Drama', 'Romance']"
Tsukasa,he/him/his,/,/,0.16666666666666666,/,/,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume2,"['Drama', 'Romance']"
Natsume,he/him/his,/,0.20689655172413793,/,0.6,0.5,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume2,"['Drama', 'Romance']"
Yamanishi,he/him/his,0.0,0.0,0,0.0,0,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume2,"['Drama', 'Romance']"
Sayako,she/her,/,/,0.3076923076923077,0,0.2222222222222222,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume4,"['Drama', 'Romance']"
Miss Akiko,she/her,0.5333333333333333,/,/,/,/,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume4,"['Drama', 'Romance']"
Mori,he/him/his,/,/,0.2222222222222222,0.35294117647058826,/,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume4,"['Drama', 'Romance']"
Sayoko,she/her,/,0.3333333333333333,-0.2857142857142857,/,/,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume4,"['Drama', 'Romance']"
Gorou,he/him/his,0,0,0.0,0,0.0,Hanbun_no_Tsuki_ga_Noboru_Sora,Volume4,"['Drama', 'Romance']"
Hikaru,he/him/his,0.0,0.14285714285714285,0.1076923076923077,/,0.19617224880382775,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume1,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']"
Koremitsu,she/her,0.11940298507462686,0.15789473684210525,/,0.16967509025270758,/,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume1,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']"
Aoi,she/her,1.0,0.1,0.15555555555555556,0.09565217391304348,0.04897959183673469,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume1,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']"
Honoka,she/her,/,0.2272727272727273,0.09278350515463918,-0.2727272727272727,0.3125,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume1,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']"
Asai,she/her,0.0,0.0,0.0,0,0.0,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume1,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']"
Koremitsu,he/him/his,0.5,0.25,0.08333333333333333,-0.045454545454545456,-0.125,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume5,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']"
